"","ID","PartnerPolicy","Trial","Intentions_RT","Correct","Incorrect","Real_Answer","Agency","HI","SI","Final_Guess","Control","Game","CumulativeCor","Propab","Proprel","Sum","PercentageCor","Age","Education","Ethnicity","Religion","Sex","BigLadder","ComLadder","Persec","SocRef","CD","IA","IN","UE","BOLIFEtot","ICARTot","ICARrt","Response","Type1","Type2","Option1_PPT","Option1_Partner","Option2_PPT","Option2_Partner","Diff1","Diff2","Choice","ChoiceAction"
"965","5a3c0b842f91ec0001dc9bb4","Individualist",11,3460.00000002095,1,0,"Option 1",48,NA,NA,NA,1,"Choose",8,0.444444444444444,0.727272727272727,15,0.833333333333333,50,"Secondary School (GCSE or equivalent)","""White""","Atheist","Male",43,43,0,1,9,6,2,6,23,2,26352.72,1,"Prosocial","Individual",7,7,10,5,0,5,"Prosocial",1
"966","5a3c0b842f91ec0001dc9bb4","Individualist",12,2227.0000000135,1,0,"Option 2",48,NA,NA,NA,1,"Choose",9,0.5,0.75,15,0.833333333333333,50,"Secondary School (GCSE or equivalent)","""White""","Atheist","Male",43,43,0,1,9,6,2,6,23,2,26352.72,2,"Competative","Prosocial",8,5,8,8,0,3,"Prosocial",1
"967","5a3c0b842f91ec0001dc9bb4","Individualist",13,2496.00000001374,1,0,"Option 2",48,NA,NA,NA,1,"Choose",10,0.555555555555556,0.769230769230769,15,0.833333333333333,50,"Secondary School (GCSE or equivalent)","""White""","Atheist","Male",43,43,0,1,9,6,2,6,23,2,26352.72,2,"Competative","Prosocial",9,5,9,9,0,4,"Prosocial",1
"968","5a3c0b842f91ec0001dc9bb4","Individualist",14,1741.00000000908,1,0,"Option 1",48,NA,NA,NA,1,"Choose",11,0.611111111111111,0.785714285714286,15,0.833333333333333,50,"Secondary School (GCSE or equivalent)","""White""","Atheist","Male",43,43,0,1,9,6,2,6,23,2,26352.72,1,"Prosocial","Competative",6,6,6,2,0,4,"Prosocial",1
"969","5a3c0b842f91ec0001dc9bb4","Individualist",15,3448.00000000396,1,0,"Option 2",48,NA,NA,NA,1,"Choose",12,0.666666666666667,0.8,15,0.833333333333333,50,"Secondary School (GCSE or equivalent)","""White""","Atheist","Male",43,43,0,1,9,6,2,6,23,2,26352.72,2,"Competative","Individual",6,2,8,5,4,3,"Individual",2
"970","5a3c0b842f91ec0001dc9bb4","Individualist",16,3385.9999999986,1,0,"Option 2",48,NA,NA,NA,1,"Choose",13,0.722222222222222,0.8125,15,0.833333333333333,50,"Secondary School (GCSE or equivalent)","""White""","Atheist","Male",43,43,0,1,9,6,2,6,23,2,26352.72,2,"Individual","Prosocial",12,5,9,9,0,7,"Prosocial",1
"971","5a3c0b842f91ec0001dc9bb4","Individualist",17,3067.9999999993,1,0,"Option 2",48,NA,NA,NA,1,"Choose",14,0.777777777777778,0.823529411764706,15,0.833333333333333,50,"Secondary School (GCSE or equivalent)","""White""","Atheist","Male",43,43,0,1,9,6,2,6,23,2,26352.72,2,"Individual","Prosocial",12,5,8,8,0,7,"Prosocial",1
"972","5a3c0b842f91ec0001dc9bb4","Individualist",18,1510.00000000931,1,0,"Option 1",48,NA,NA,NA,1,"Choose",15,0.833333333333333,0.833333333333333,15,0.833333333333333,50,"Secondary School (GCSE or equivalent)","""White""","Atheist","Male",43,43,0,1,9,6,2,6,23,2,26352.72,1,"Prosocial","Competative",8,8,8,2,0,6,"Prosocial",1
"973","5a4e26a8f4c9dc0001b7a1b5","Prosocial",1,2489.90000000003,1,0,"Option 2",33,NA,NA,NA,1,"Choose",1,0.0555555555555556,1,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,2,"Competative","Individual",10,6,8,2,6,4,"Individual",2
"974","5a4e26a8f4c9dc0001b7a1b5","Prosocial",2,1398.69999999974,1,0,"Option 2",33,NA,NA,NA,1,"Choose",2,0.111111111111111,1,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,2,"Individual","Prosocial",12,5,8,8,0,7,"Prosocial",1
"975","5a4e26a8f4c9dc0001b7a1b5","Prosocial",3,1567.39999999991,1,0,"Option 1",33,NA,NA,NA,1,"Choose",3,0.166666666666667,1,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,1,"Prosocial","Competative",7,7,7,2,0,5,"Prosocial",1
"976","5a4e26a8f4c9dc0001b7a1b5","Prosocial",4,2428.10000000009,0,1,"Option 2",33,NA,NA,NA,1,"Choose",3,0.166666666666667,0.75,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,1,"Competative","Individual",8,2,9,5,6,4,"Competative",3
"977","5a4e26a8f4c9dc0001b7a1b5","Prosocial",5,2951.30000000017,0,1,"Option 2",33,NA,NA,NA,1,"Choose",3,0.166666666666667,0.6,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,1,"Competative","Individual",12,6,10,2,8,6,"Competative",3
"978","5a4e26a8f4c9dc0001b7a1b5","Prosocial",6,1079.10000000038,1,0,"Option 2",33,NA,NA,NA,1,"Choose",4,0.222222222222222,0.666666666666667,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,2,"Competative","Prosocial",9,5,9,9,0,4,"Prosocial",1
"979","5a4e26a8f4c9dc0001b7a1b5","Prosocial",7,1308.89999999999,1,0,"Option 1",33,NA,NA,NA,1,"Choose",5,0.277777777777778,0.714285714285714,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,1,"Prosocial","Individual",8,8,10,5,0,5,"Prosocial",1
"980","5a4e26a8f4c9dc0001b7a1b5","Prosocial",8,1117.90000000019,0,1,"Option 2",33,NA,NA,NA,1,"Choose",5,0.277777777777778,0.625,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,1,"Competative","Individual",11,6,9,2,7,5,"Competative",3
"981","5a4e26a8f4c9dc0001b7a1b5","Prosocial",9,800.699999999786,1,0,"Option 2",33,NA,NA,NA,1,"Choose",6,0.333333333333333,0.666666666666667,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,2,"Individual","Prosocial",12,5,9,9,0,7,"Prosocial",1
"982","5a4e26a8f4c9dc0001b7a1b5","Prosocial",10,688.699999999691,1,0,"Option 2",33,NA,NA,NA,1,"Choose",7,0.388888888888889,0.7,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,2,"Competative","Prosocial",10,5,10,10,0,5,"Prosocial",1
"983","5a4e26a8f4c9dc0001b7a1b5","Prosocial",11,772.799999999726,1,0,"Option 2",33,NA,NA,NA,1,"Choose",8,0.444444444444444,0.727272727272727,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,2,"Competative","Prosocial",8,5,8,8,0,3,"Prosocial",1
"984","5a4e26a8f4c9dc0001b7a1b5","Prosocial",12,1386.19999999992,1,0,"Option 1",33,NA,NA,NA,1,"Choose",9,0.5,0.75,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,1,"Prosocial","Individual",6,6,10,5,0,5,"Prosocial",1
"985","5a4e26a8f4c9dc0001b7a1b5","Prosocial",13,700.199999999764,1,0,"Option 2",33,NA,NA,NA,1,"Choose",10,0.555555555555556,0.769230769230769,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,2,"Individual","Prosocial",12,5,10,10,0,7,"Prosocial",1
"986","5a4e26a8f4c9dc0001b7a1b5","Prosocial",14,836.900000000256,1,0,"Option 1",33,NA,NA,NA,1,"Choose",11,0.611111111111111,0.785714285714286,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,1,"Prosocial","Competative",6,6,6,2,0,4,"Prosocial",1
"987","5a4e26a8f4c9dc0001b7a1b5","Prosocial",15,57881.6999999999,1,0,"Option 1",33,NA,NA,NA,1,"Choose",12,0.666666666666667,0.8,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,1,"Prosocial","Individual",7,7,10,5,0,5,"Prosocial",1
"988","5a4e26a8f4c9dc0001b7a1b5","Prosocial",16,822.20000000007,1,0,"Option 2",33,NA,NA,NA,1,"Choose",13,0.722222222222222,0.8125,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,2,"Competative","Individual",7,2,8,5,5,3,"Individual",2
"989","5a4e26a8f4c9dc0001b7a1b5","Prosocial",17,538.399999999907,1,0,"Option 1",33,NA,NA,NA,1,"Choose",14,0.777777777777778,0.823529411764706,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,1,"Prosocial","Competative",8,8,8,2,0,6,"Prosocial",1
"990","5a4e26a8f4c9dc0001b7a1b5","Prosocial",18,789.000000000204,1,0,"Option 2",33,NA,NA,NA,1,"Choose",15,0.833333333333333,0.833333333333333,15,0.833333333333333,36,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",32,25,0,0,1,6,4,1,12,6,16891.75,2,"Competative","Individual",6,2,8,5,4,3,"Individual",2
"991","5a5a3ec6ac5624000153e0f7","Individualist",1,5629.97999996878,1,0,"Option 1",100,NA,NA,NA,1,"Choose",1,0.0555555555555556,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,1,"Prosocial","Individual",6,6,10,5,0,5,"Prosocial",1
"992","5a5a3ec6ac5624000153e0f7","Individualist",2,3169.43000000902,1,0,"Option 2",100,NA,NA,NA,1,"Choose",2,0.111111111111111,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,2,"Individual","Prosocial",12,5,9,9,0,7,"Prosocial",1
"993","5a5a3ec6ac5624000153e0f7","Individualist",3,2930.79000012949,1,0,"Option 2",100,NA,NA,NA,1,"Choose",3,0.166666666666667,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,2,"Individual","Prosocial",12,5,8,8,0,7,"Prosocial",1
"994","5a5a3ec6ac5624000153e0f7","Individualist",4,3031.71500004828,1,0,"Option 1",100,NA,NA,NA,1,"Choose",4,0.222222222222222,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,1,"Prosocial","Competative",6,6,6,2,0,4,"Prosocial",1
"995","5a5a3ec6ac5624000153e0f7","Individualist",5,2840.06000007503,1,0,"Option 1",100,NA,NA,NA,1,"Choose",5,0.277777777777778,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,1,"Prosocial","Individual",8,8,10,5,0,5,"Prosocial",1
"996","5a5a3ec6ac5624000153e0f7","Individualist",6,1877.50499998219,1,0,"Option 1",100,NA,NA,NA,1,"Choose",6,0.333333333333333,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,1,"Prosocial","Individual",7,7,10,5,0,5,"Prosocial",1
"997","5a5a3ec6ac5624000153e0f7","Individualist",7,1339.45499989204,1,0,"Option 1",100,NA,NA,NA,1,"Choose",7,0.388888888888889,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,1,"Prosocial","Competative",7,7,7,2,0,5,"Prosocial",1
"998","5a5a3ec6ac5624000153e0f7","Individualist",8,1998.37499996647,1,0,"Option 2",100,NA,NA,NA,1,"Choose",8,0.444444444444444,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,2,"Competative","Prosocial",9,5,9,9,0,4,"Prosocial",1
"999","5a5a3ec6ac5624000153e0f7","Individualist",9,1878.93999996595,1,0,"Option 2",100,NA,NA,NA,1,"Choose",9,0.5,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,2,"Individual","Prosocial",12,5,10,10,0,7,"Prosocial",1
"1000","5a5a3ec6ac5624000153e0f7","Individualist",10,9465.62499995343,1,0,"Option 2",100,NA,NA,NA,1,"Choose",10,0.555555555555556,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,2,"Competative","Individual",7,2,8,5,5,3,"Individual",2
"1001","5a5a3ec6ac5624000153e0f7","Individualist",11,3978.17000001669,1,0,"Option 2",100,NA,NA,NA,1,"Choose",11,0.611111111111111,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,2,"Competative","Individual",6,2,8,5,4,3,"Individual",2
"1002","5a5a3ec6ac5624000153e0f7","Individualist",12,2120.59499998577,1,0,"Option 2",100,NA,NA,NA,1,"Choose",12,0.666666666666667,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,2,"Competative","Prosocial",10,5,10,10,0,5,"Prosocial",1
"1003","5a5a3ec6ac5624000153e0f7","Individualist",13,1834.91500001401,1,0,"Option 1",100,NA,NA,NA,1,"Choose",13,0.722222222222222,1,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,1,"Prosocial","Competative",8,8,8,2,0,6,"Prosocial",1
"1004","5a5a3ec6ac5624000153e0f7","Individualist",14,4802.97000007704,0,1,"Option 2",100,NA,NA,NA,1,"Choose",13,0.722222222222222,0.928571428571429,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,1,"Competative","Individual",10,6,8,2,6,4,"Competative",3
"1005","5a5a3ec6ac5624000153e0f7","Individualist",15,2558.38000006042,0,1,"Option 2",100,NA,NA,NA,1,"Choose",13,0.722222222222222,0.866666666666667,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,1,"Competative","Individual",12,6,10,2,8,6,"Competative",3
"1006","5a5a3ec6ac5624000153e0f7","Individualist",16,5287.77499985881,1,0,"Option 2",100,NA,NA,NA,1,"Choose",14,0.777777777777778,0.875,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,2,"Competative","Individual",8,2,9,5,6,4,"Individual",2
"1007","5a5a3ec6ac5624000153e0f7","Individualist",17,1718.33000006154,1,0,"Option 2",100,NA,NA,NA,1,"Choose",15,0.833333333333333,0.882352941176471,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,2,"Competative","Prosocial",8,5,8,8,0,3,"Prosocial",1
"1008","5a5a3ec6ac5624000153e0f7","Individualist",18,2465.02500004135,0,1,"Option 2",100,NA,NA,NA,1,"Choose",15,0.833333333333333,0.833333333333333,15,0.833333333333333,29,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Other (please specify)","Female",31,31,0,4,7,4,3,3,17,2,10706.21,1,"Competative","Individual",11,6,9,2,7,5,"Competative",3
"1009","5a5d1194acc75b00017a7b8f","Competative",1,2852.20000000027,1,0,"Option 2",79,NA,NA,NA,0,"Choose",1,0.0555555555555556,1,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,2,"Individual","Prosocial",12,5,9,9,0,7,"Prosocial",1
"1010","5a5d1194acc75b00017a7b8f","Competative",2,5632.30000000022,1,0,"Option 2",79,NA,NA,NA,0,"Choose",2,0.111111111111111,1,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,2,"Competative","Individual",6,2,8,5,4,3,"Individual",2
"1011","5a5d1194acc75b00017a7b8f","Competative",3,1514.50000000023,1,0,"Option 2",79,NA,NA,NA,0,"Choose",3,0.166666666666667,1,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,2,"Individual","Prosocial",12,5,10,10,0,7,"Prosocial",1
"1012","5a5d1194acc75b00017a7b8f","Competative",4,2420.69999999969,0,1,"Option 2",79,NA,NA,NA,0,"Choose",3,0.166666666666667,0.75,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,1,"Competative","Individual",11,6,9,2,7,5,"Competative",3
"1013","5a5d1194acc75b00017a7b8f","Competative",5,1469.39999999997,1,0,"Option 2",79,NA,NA,NA,0,"Choose",4,0.222222222222222,0.8,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,2,"Competative","Prosocial",10,5,10,10,0,5,"Prosocial",1
"1014","5a5d1194acc75b00017a7b8f","Competative",6,1685.3000000001,0,1,"Option 2",79,NA,NA,NA,0,"Choose",4,0.222222222222222,0.666666666666667,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,1,"Competative","Individual",10,6,8,2,6,4,"Competative",3
"1015","5a5d1194acc75b00017a7b8f","Competative",7,1165.50000000009,1,0,"Option 1",79,NA,NA,NA,0,"Choose",5,0.277777777777778,0.714285714285714,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,1,"Prosocial","Individual",7,7,10,5,0,5,"Prosocial",1
"1016","5a5d1194acc75b00017a7b8f","Competative",8,1096.30000000016,1,0,"Option 1",79,NA,NA,NA,0,"Choose",6,0.333333333333333,0.75,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,1,"Prosocial","Individual",6,6,10,5,0,5,"Prosocial",1
"1017","5a5d1194acc75b00017a7b8f","Competative",9,997.20000000071,1,0,"Option 1",79,NA,NA,NA,0,"Choose",7,0.388888888888889,0.777777777777778,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,1,"Prosocial","Competative",7,7,7,2,0,5,"Prosocial",1
"1018","5a5d1194acc75b00017a7b8f","Competative",10,1018.69999999963,1,0,"Option 2",79,NA,NA,NA,0,"Choose",8,0.444444444444444,0.8,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,2,"Competative","Prosocial",9,5,9,9,0,4,"Prosocial",1
"1019","5a5d1194acc75b00017a7b8f","Competative",11,1005.20000000051,1,0,"Option 2",79,NA,NA,NA,0,"Choose",9,0.5,0.818181818181818,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,2,"Competative","Prosocial",8,5,8,8,0,3,"Prosocial",1
"1020","5a5d1194acc75b00017a7b8f","Competative",12,1162.29999999996,1,0,"Option 1",79,NA,NA,NA,0,"Choose",10,0.555555555555556,0.833333333333333,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,1,"Prosocial","Competative",6,6,6,2,0,4,"Prosocial",1
"1021","5a5d1194acc75b00017a7b8f","Competative",13,2024.59999999974,1,0,"Option 1",79,NA,NA,NA,0,"Choose",11,0.611111111111111,0.846153846153846,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,1,"Prosocial","Individual",8,8,10,5,0,5,"Prosocial",1
"1022","5a5d1194acc75b00017a7b8f","Competative",14,1285.29999999955,0,1,"Option 2",79,NA,NA,NA,0,"Choose",11,0.611111111111111,0.785714285714286,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,1,"Competative","Individual",12,6,10,2,8,6,"Competative",3
"1023","5a5d1194acc75b00017a7b8f","Competative",15,719.699999999662,1,0,"Option 1",79,NA,NA,NA,0,"Choose",12,0.666666666666667,0.8,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,1,"Prosocial","Competative",8,8,8,2,0,6,"Prosocial",1
"1024","5a5d1194acc75b00017a7b8f","Competative",16,845.19999999975,1,0,"Option 2",79,NA,NA,NA,0,"Choose",13,0.722222222222222,0.8125,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,2,"Competative","Individual",7,2,8,5,5,3,"Individual",2
"1025","5a5d1194acc75b00017a7b8f","Competative",17,783.400000000256,1,0,"Option 2",79,NA,NA,NA,0,"Choose",14,0.777777777777778,0.823529411764706,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,2,"Individual","Prosocial",12,5,8,8,0,7,"Prosocial",1
"1026","5a5d1194acc75b00017a7b8f","Competative",18,1277.10000000027,1,0,"Option 2",79,NA,NA,NA,0,"Choose",15,0.833333333333333,0.833333333333333,15,0.833333333333333,43,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Agnostic","Male",16,29,9,14,10,6,9,6,31,4,10578.32,2,"Competative","Individual",8,2,9,5,6,4,"Individual",2
"1027","5a69d77a56585a0001633482","Prosocial",1,6758.71500000358,1,0,"Option 2",25,NA,NA,NA,0,"Choose",1,0.0555555555555556,1,12,0.666666666666667,42,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Male",27,48,2,4,2,5,3,2,12,4,13928.07,2,"Individual","Prosocial",12,5,8,8,0,7,"Prosocial",1
"1028","5a69d77a56585a0001633482","Prosocial",2,3417.62500000186,0,1,"Option 1",25,NA,NA,NA,0,"Choose",1,0.0555555555555556,0.5,12,0.666666666666667,42,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Male",27,48,2,4,2,5,3,2,12,4,13928.07,2,"Prosocial","Individual",7,7,10,5,0,5,"Individual",2
"1029","5a69d77a56585a0001633482","Prosocial",3,3464.0800000052,1,0,"Option 2",25,NA,NA,NA,0,"Choose",2,0.111111111111111,0.666666666666667,12,0.666666666666667,42,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Male",27,48,2,4,2,5,3,2,12,4,13928.07,2,"Competative","Prosocial",9,5,9,9,0,4,"Prosocial",1
"1030","5a69d77a56585a0001633482","Prosocial",4,3177.68000000797,0,1,"Option 2",25,NA,NA,NA,0,"Choose",2,0.111111111111111,0.5,12,0.666666666666667,42,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Male",27,48,2,4,2,5,3,2,12,4,13928.07,1,"Competative","Individual",12,6,10,2,8,6,"Competative",3
"1031","5a69d77a56585a0001633482","Prosocial",5,5546.43499999656,1,0,"Option 2",25,NA,NA,NA,0,"Choose",3,0.166666666666667,0.6,12,0.666666666666667,42,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Male",27,48,2,4,2,5,3,2,12,4,13928.07,2,"Competative","Individual",10,6,8,2,6,4,"Individual",2
"1032","5a69d77a56585a0001633482","Prosocial",6,4170.06000000401,1,0,"Option 2",25,NA,NA,NA,0,"Choose",4,0.222222222222222,0.666666666666667,12,0.666666666666667,42,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Male",27,48,2,4,2,5,3,2,12,4,13928.07,2,"Competative","Individual",7,2,8,5,5,3,"Individual",2
"1033","5a69d77a56585a0001633482","Prosocial",7,3729.64499999944,0,1,"Option 1",25,NA,NA,NA,0,"Choose",4,0.222222222222222,0.571428571428571,12,0.666666666666667,42,"Secondary School (GCSE or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Male",27,48,2,4,2,5,3,2,12,4,13928.07,2,"Prosocial","Individual",8,8,10,5,0,5,"Individual",2
